source_line_id,source,source_status,voltage_kv,asset_type,operational_status,name,operator,circuits,length_km,line_id,from_bus,to_bus,geometry_json,osm_way_id,osm_circuit_ids,osm_line_section_ids,relation_identity_status,parameter_status,parameter_source,parameter_match_designation,parameter_match_count,r_status,x_status,c_status,max_i_status,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,max_i_ka,parallel,parallel_status,rating_override_status,seasonal_rating_status,df,in_service,switch_state_status,p_from_mw,q_from_mvar,p_to_mw,q_to_mvar,pl_mw,ql_mvar,i_from_ka,i_to_ka,i_ka,vm_from_pu,va_from_degree,vm_to_pu,va_to_degree,loading_percent,flow_result_status,thermal_limit_status,overloaded_in_case
EREDES:42601362:0:60,E-REDES,DIRECT_EREDES,60,overhead,Em exploração,1317L5113001,E-REDES,,0.2704303278044196,LINE:001040,BUS:JUNCTION:60:01311,BUS:JUNCTION:60:01312,"[[-8.481229138356126,41.07109892806501],[-8.484229290275689,41.07033591398595],[-8.484203041138393,41.07029551036549]]",,,,,VOLTAGE_CLASS_ENGINEERING_PROXY,config/model_config.json,,0,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,0.1093,0.368854,9.2,0.6969,1,SOURCE_CIRCUIT_FIELD_OR_SINGLE_CIRCUIT_DEFAULT,NO_CORRIDOR_OVERRIDE,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,1.0,True,CLOSED_EQUIVALENT_FROM_EREDES_IN_OPERATION_ASSET_STATUS,5.2464515953648,-1.7685945611842249,-5.246185421378714,1.7668326144984168,0.0002661739860858,-0.001761946685808,0.0547920712709813,0.0547836650783427,0.0547920712709813,0.97231767251382,-4.5449776960814035,0.9723237454252008,-4.554667093814364,7.8622573211337805,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY,VOLTAGE_CLASS_STATIC_RATING_PROXY,False
EREDES:42601387:0:60,E-REDES,DIRECT_EREDES,60,overhead,Em exploração,1317L5113001,E-REDES,,0.2648041705631777,LINE:001041,BUS:JUNCTION:60:01311,BUS:JUNCTION:60:01312,"[[-8.481209756310218,41.07105632385064],[-8.484203041138393,41.07029551036549]]",,,,,VOLTAGE_CLASS_ENGINEERING_PROXY,config/model_config.json,,0,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,0.1093,0.368854,9.2,0.6969,1,SOURCE_CIRCUIT_FIELD_OR_SINGLE_CIRCUIT_DEFAULT,NO_CORRIDOR_OVERRIDE,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,1.0,True,CLOSED_EQUIVALENT_FROM_EREDES_IN_OPERATION_ASSET_STATUS,5.357920238669259,-1.806115043361493,-5.357648409421778,1.8044275255154505,0.000271829247481,-0.0016875178460427,0.0559560332517101,0.0559478019453382,0.0559560332517101,0.97231767251382,-4.5449776960814035,0.9723237454252008,-4.554667093814364,8.029277263841323,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY,VOLTAGE_CLASS_STATIC_RATING_PROXY,False
EREDES:42601429:0:60,E-REDES,DIRECT_EREDES,60,overhead,Em exploração,1317L5113001,E-REDES,,0.1234040838687069,LINE:001042,BUS:JUNCTION:60:01313,BUS:JUNCTION:60:01311,"[[-8.479722320303093,41.07148392890157],[-8.481118228406936,41.07113153652951]]",,,,,VOLTAGE_CLASS_ENGINEERING_PROXY,config/model_config.json,,0,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,0.1093,0.368854,9.2,0.6969,1,SOURCE_CIRCUIT_FIELD_OR_SINGLE_CIRCUIT_DEFAULT,NO_CORRIDOR_OVERRIDE,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,1.0,True,CLOSED_EQUIVALENT_FROM_EREDES_IN_OPERATION_ASSET_STATUS,5.329412574926158,-1.797287696464545,-5.329287219784926,1.7964968262932777,0.0001253551412316,-0.0007908701712673,0.0556609461174279,0.0556571078749665,0.0556609461174279,0.972314841793738,-4.540485891412797,0.97231767251382,-4.5449776960814035,7.986934440727206,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY,VOLTAGE_CLASS_STATIC_RATING_PROXY,False
EREDES:33916631:0:60,E-REDES,DIRECT_EREDES,60,overhead,Em exploração,0312L5109600,E-REDES,,4.589344983725598,LINE:001043,BUS:JUNCTION:60:01314,BUS:JUNCTION:60:01315,"[[-8.425889446573978,41.36569967710431],[-8.424663245278962,41.36344800140504],[-8.423600792729736,41.3614928123543],[-8.421889124375523,41.36113777679713],[-8.420377546468451,41.3608316635922],[-8.419401402158083,41.360351018458886],[-8.417673782654868,41.359469064212284],[-8.417164629105484,41.35820229633146],[-8.416212198692596,41.3558324808122],[-8.414332808593151,41.35414103087991],[-8.411709481724492,41.35177986250757],[-8.409600226155053,41.349881215840476],[-8.407230328327676,41.34774777158465],[-8.405443417787746,41.346139032249745],[-8.403648931769471,41.34452335848033],[-8.402168938858626,41.343190750845736],[-8.399040426821715,41.34037356617925],[-8.397054584952732,41.33858516594067],[-8.395582510903385,41.33725936887326],[-8.394654836384035,41.33642383943795],[-8.392761618361996,41.334119845087706]]",,,,,PDIRD_CIRCUIT_PATH_MATCH_PARTIAL_SOURCE_BACKING,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",LN60 1096 RUIVÃES-PAÇOS DE FERREIRA,1,CONDUCTOR_DERIVED_USING_DOCUMENTED_PORTUGUESE_PROJECT_RESISTANCE,CONDUCTOR_FAMILY_ENGINEERING_PROXY,CONDUCTOR_FAMILY_ENGINEERING_PROXY,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,0.1110078125,0.368854,9.2,0.9223,1,SOURCE_CIRCUIT_FIELD_OR_SINGLE_CIRCUIT_DEFAULT,NO_CORRIDOR_OVERRIDE,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,1.0,True,CLOSED_EQUIVALENT_FROM_EREDES_IN_OPERATION_ASSET_STATUS,28.720855487772873,1.095507523524986,-28.593992565534965,-0.7177623197298971,0.1268629222379083,0.3777452037950889,0.2880990353779479,0.2881129500485632,0.2881129500485632,0.9599738212317266,-3.218275074642289,0.9552937248670916,-4.052198490977552,31.23852868356969,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY,SOURCE_BACKED_STATIC_SUMMER_NOMINAL_CURRENT,False
EREDES:8597070:0:60,E-REDES,DIRECT_EREDES,60,overhead,Em exploração,1508L5001100,E-REDES,,2.3939186800399064,LINE:001045,BUS:JUNCTION:60:00318,BUS:JUNCTION:60:01317,"[[-8.957189381025886,38.621273480243],[-8.959232157997018,38.6218260055372],[-8.962470248525669,38.6227110662035],[-8.966467378237152,38.62379897894098],[-8.96927305749977,38.624563795183505],[-8.97234527899959,38.62540373749918],[-8.976075220109621,38.62641982451001],[-8.979348065056492,38.627315244619446],[-8.982650245256258,38.62821792603654],[-8.98320618025891,38.62837038996569]]",,,,,PDIRD_CIRCUIT_PATH_MATCH_PARTIAL_SOURCE_BACKING,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",LN60 0011 CARRASCAS-MOITA,1,CONDUCTOR_DERIVED_USING_DOCUMENTED_PORTUGUESE_PROJECT_RESISTANCE,CONDUCTOR_FAMILY_ENGINEERING_PROXY,CONDUCTOR_FAMILY_ENGINEERING_PROXY,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,0.1093,0.368854,9.2,0.4416,1,SOURCE_CIRCUIT_FIELD_OR_SINGLE_CIRCUIT_DEFAULT,NO_CORRIDOR_OVERRIDE,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,1.0,True,CLOSED_EQUIVALENT_FROM_EREDES_IN_OPERATION_ASSET_STATUS,0.074342431910298,6.165963901734541,-0.0714783850821533,-6.180390883570949,0.0028640468281447,-0.014426981836408,0.0602859089970968,0.060521615341665,0.060521615341665,0.9842487017938704,-13.667594075365647,0.9827037144810868,-13.642074826869187,13.705075937877044,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY,SOURCE_BACKED_STATIC_SUMMER_NOMINAL_CURRENT,False
EREDES:36046873:0:60,E-REDES,DIRECT_EREDES,60,overhead,Em exploração,1504L5627700,E-REDES,,1.4303183698723745,LINE:001047,BUS:EREDES:1504S5020200:60,BUS:JUNCTION:60:01318,"[[-9.042907215343428,38.587900897331856],[-9.040631677609584,38.58902325718636],[-9.038259319463844,38.58998183560848],[-9.03601115519731,38.59089103285415],[-9.034477382376952,38.5918059371098],[-9.031693342817837,38.593470278608315],[-9.029205906325071,38.59495536048097]]",,,,,PDIRD_CIRCUIT_PATH_MATCH_PARTIAL_SOURCE_BACKING,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",LN60 6277 COINA-MOITA,1,CONDUCTOR_DERIVED_USING_DOCUMENTED_PORTUGUESE_PROJECT_RESISTANCE,CONDUCTOR_FAMILY_ENGINEERING_PROXY,CONDUCTOR_FAMILY_ENGINEERING_PROXY,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,0.1093,0.368854,9.2,0.4416,1,SOURCE_CIRCUIT_FIELD_OR_SINGLE_CIRCUIT_DEFAULT,NO_CORRIDOR_OVERRIDE,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,1.0,True,CLOSED_EQUIVALENT_FROM_EREDES_IN_OPERATION_ASSET_STATUS,-29.458019282730685,-0.8281909864653448,29.49766596093918,0.9478087237933264,0.0396466782084949,0.1196177373279814,0.2907496867037581,0.2907454779985169,0.2907496867037581,0.97531291937461,-14.838007522798971,0.976757789164964,-14.58050621099247,65.84005586588727,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY,SOURCE_BACKED_STATIC_SUMMER_NOMINAL_CURRENT,False
EREDES:12540244:0:60,E-REDES,DIRECT_EREDES,60,overhead,Desligado/Reserva,1512L5010600,E-REDES,,1.6202138539557231,LINE:001048,BUS:JUNCTION:60:00332,BUS:JUNCTION:60:00864,"[[-8.856207225595632,38.522301412705886],[-8.85648167201165,38.522783665204855],[-8.857322036231217,38.524290623355526],[-8.858737812945476,38.52682077363996],[-8.860152411152761,38.52957432654521],[-8.861263861774399,38.53173780005389],[-8.861880536863865,38.533387050578725],[-8.86153528186804,38.53436595957935],[-8.861515632647949,38.53538696913819],[-8.86174025215343,38.5359236401609],[-8.861748427671337,38.535940470628766]]",,,,,VOLTAGE_CLASS_ENGINEERING_PROXY,config/model_config.json,,0,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,0.1093,0.368854,9.2,0.6969,1,SOURCE_CIRCUIT_FIELD_OR_SINGLE_CIRCUIT_DEFAULT,NO_CORRIDOR_OVERRIDE,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,1.0,False,OPEN_EQUIVALENT_FROM_EREDES_DISCONNECTED_OR_RESERVE_ASSET_STATUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994974861066112,-13.0686412738009,0.9952801569767092,-13.082443261629914,0.0,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY,VOLTAGE_CLASS_STATIC_RATING_PROXY,False
EREDES:12719907:0:60,E-REDES,DIRECT_EREDES,60,cable,Em exploração,1512L5010501,E-REDES,,0.546364133992859,LINE:001049,BUS:JUNCTION:60:00332,BUS:EREDES:1512S5031900:60,"[[-8.856527762823607,38.522765903781256],[-8.856529704407501,38.52276627010669],[-8.856530687360452,38.52276823683185],[-8.856530127696837,38.52276960054619],[-8.85652699041941,38.52277349352836],[-8.85651060298621,38.52278594533533],[-8.85650965202514,38.52278716734001],[-8.856509087040045,38.52278914364967],[-8.85651850084965,38.522803949009955],[-8.85652106825177,38.52280954526629],[-8.856520886080023,38.522811960611],[-8.85651933652619,38.52281295210703],[-8.856516442093085,38.52281476267463],[-8.856514127737194,38.522816101220336],[-8.856511495309606,38.522817739008374],[-8.85650886206855,38.52281929572695],[-8.856506035889966,38.52282105182204],[-8.856504033742146,38.52282264967437],[-8.85650283043346,38.52282386423314],[-8.856501777450688,38.522825203976986],[-8.85650083263417,38.52282703850595],[-8.856508357323314,38.52284213482004],[-8.85652347426495,38.52289277580403],[-8.856526731869877,38.52293173442315],[-8.85652229799453,38.52301783590746],[-8.856521698947999,38.52302670375535],[-8.856513716702876,38.52310772852735],[-8.856531107015567,38.5231140797804],[-8.856662346780483,38.52312553635257],[-8.856907288806697,38.52313542364399],[-8.857005572577366,38.52313774241481],[-8.857149283845006,38.52313845537521],[-8.857428882322559,38.523123543228586],[-8.857629238493017,38.52309896051337],[-8.857938629511368,38.52304314501361],[-8.858252244611466,38.52296955618794],[-8.858488265630141,38.52289401606477],[-8.858706946360837,38.52285248127997],[-8.858874393741065,38.52282358766708],[-8.85908990633685,38.52280113334789],[-8.859432386904523,38.522774763518704],[-8.85974782500006,38.52277082932088],[-8.859916623519025,38.52277251790062],[-8.86028963926879,38.52277108868173],[-8.860580028238992,38.522770037649515],[-8.8608008095274,38.52277431995512],[-8.861011764931725,38.52279235563055],[-8.861366294542746,38.522865707693605],[-8.861549686204228,38.52293391910483],[-8.861687012990355,38.52299280566883],[-8.861767092680019,38.52303424877182],[-8.861773520161876,38.52304164951604],[-8.861776149695526,38.52305335287404],[-8.86177098173757,38.523066194862736],[-8.861763534834335,38.52308500552949],[-8.86162843323179,38.523272481327055],[-8.861582882225868,38.523334499010346]]",,,,,VOLTAGE_CLASS_ENGINEERING_PROXY,config/model_config.json,,0,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,0.071045,0.1290989,184.0,0.6272099999999999,1,SOURCE_CIRCUIT_FIELD_OR_SINGLE_CIRCUIT_DEFAULT,NO_CORRIDOR_OVERRIDE,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,1.0,True,CLOSED_EQUIVALENT_FROM_EREDES_IN_OPERATION_ASSET_STATUS,-0.8534755414222108,2.165773568165119,0.8535372521713429,-2.27821558625926,6.17107491320823e-05,-0.112442018094141,0.0225131059569135,0.0235292247978289,0.0235292247978289,0.994974861066112,-13.0686412738009,0.9949403541618872,-13.06628673143275,3.7514109784328906,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY,VOLTAGE_CLASS_STATIC_RATING_PROXY,False
EREDES:19672004:0:60,E-REDES,DIRECT_EREDES,60,overhead,Em exploração,1512L5010400,E-REDES,,6.4078344065285355,LINE:001050,BUS:JUNCTION:60:00864,BUS:JUNCTION:60:01319,"[[-8.861606206788213,38.53598987601205],[-8.86159929853721,38.535971335072844],[-8.8612697013458,38.53531625610599],[-8.861259944335442,38.53348771390809],[-8.859952492154187,38.53116119511804],[-8.857676205235382,38.52710160095984],[-8.856956453201734,38.52581787154283],[-8.855134641555633,38.524354734308474],[-8.85031875360484,38.52184645146727],[-8.848751537580043,38.519481921014396],[-8.84686554817728,38.517159556107295],[-8.84520793365784,38.51641589348104],[-8.842137195728482,38.51503214948385],[-8.840793182298034,38.51410273307051],[-8.837352537742625,38.51177136669044],[-8.833348899113185,38.50946991956848],[-8.831320177205797,38.50840990128935],[-8.828040998312698,38.50821217091265],[-8.825033813545742,38.5080266199649],[-8.819899819820604,38.5077148661497],[-8.817578854111789,38.50703680124058],[-8.814967999979933,38.50627396551767],[-8.810825284643277,38.505063218425875],[-8.807147144595223,38.503801990722096]]",,,,,VOLTAGE_CLASS_ENGINEERING_PROXY,config/model_config.json,,0,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,0.1093,0.368854,9.2,0.6969,1,SOURCE_CIRCUIT_FIELD_OR_SINGLE_CIRCUIT_DEFAULT,NO_CORRIDOR_OVERRIDE,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,1.0,True,CLOSED_EQUIVALENT_FROM_EREDES_IN_OPERATION_ASSET_STATUS,-6.74527111655292,-4.830784151863238,6.758727793989847,4.809852383035817,0.0134566774369266,-0.0209317688274213,0.0802135862149442,0.0798417342804687,0.0802135862149442,0.9952801569767092,-13.082443261629914,0.999769708449252,-12.881188800425798,11.510056853916522,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY,VOLTAGE_CLASS_STATIC_RATING_PROXY,False
EREDES:34130845:0:60,E-REDES,DIRECT_EREDES,60,overhead,Em exploração,1512L5001900,E-REDES,,0.2190401748943274,LINE:001053,BUS:JUNCTION:60:01320,BUS:JUNCTION:60:01321,"[[-8.862150314734759,38.54198565715323],[-8.86308038712647,38.54254797167131],[-8.864392926240718,38.54277043650975]]",,,,,VOLTAGE_CLASS_ENGINEERING_PROXY,config/model_config.json,,0,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,0.1093,0.368854,9.2,0.6969,1,SOURCE_CIRCUIT_FIELD_OR_SINGLE_CIRCUIT_DEFAULT,NO_CORRIDOR_OVERRIDE,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,1.0,True,CLOSED_EQUIVALENT_FROM_EREDES_IN_OPERATION_ASSET_STATUS,33.32971009324808,1.7887760714726173,-33.322218512441275,-1.765747643885156,0.007491580806807,0.0230284275874612,0.3229634316040458,0.3229645928856602,0.3229645928856602,0.9944681389091784,-13.213514204846511,0.9942051350365348,-13.256171804591542,46.34303241292299,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY,VOLTAGE_CLASS_STATIC_RATING_PROXY,False
EREDES:36046862:0:60,E-REDES,DIRECT_EREDES,60,overhead,Em exploração,1512L5002100,E-REDES,,2.382531930963013,LINE:001054,BUS:EREDES:1512S5030700:60,BUS:JUNCTION:60:00856,"[[-8.877299849619359,38.54442916482808],[-8.874036783910237,38.54574929820308],[-8.871293378365577,38.5464396169068],[-8.868955483058361,38.54704367634425],[-8.866666063838021,38.5476088115308],[-8.863912425783742,38.54832777607513],[-8.86265926741864,38.5486448528336],[-8.859902531690148,38.549343257843994],[-8.858234349392971,38.549113790177636],[-8.856387693110719,38.548521534401885],[-8.853729230170867,38.54766951728566],[-8.851604582128697,38.54698616948403]]",,,,,VOLTAGE_CLASS_ENGINEERING_PROXY,config/model_config.json,,0,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,0.1093,0.368854,9.2,0.6969,1,SOURCE_CIRCUIT_FIELD_OR_SINGLE_CIRCUIT_DEFAULT,NO_CORRIDOR_OVERRIDE,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,1.0,True,CLOSED_EQUIVALENT_FROM_EREDES_IN_OPERATION_ASSET_STATUS,-15.356542522150283,-5.158418488792918,15.375787097176568,5.198862152761474,0.019244575026283,0.0404436639685554,0.1569886721090558,0.1569129350190099,0.1569886721090558,0.9929531631934404,-13.46063708672488,0.9953428595179662,-13.264894507801138,22.52671432186193,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY,VOLTAGE_CLASS_STATIC_RATING_PROXY,False
EREDES:12548818:0:60,E-REDES,DIRECT_EREDES,60,cable,Desligado/Reserva,1509L5010700,E-REDES,,0.9948357517433132,LINE:001056,BUS:JUNCTION:60:01323,BUS:JUNCTION:60:00877,"[[-8.82628425690803,37.983903261132184],[-8.815096608781413,37.9839625010141],[-8.814937819167763,37.98393274778583]]",,,,,VOLTAGE_CLASS_ENGINEERING_PROXY,config/model_config.json,,0,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,0.071045,0.1290989,184.0,0.6272099999999999,1,SOURCE_CIRCUIT_FIELD_OR_SINGLE_CIRCUIT_DEFAULT,NO_CORRIDOR_OVERRIDE,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,1.0,False,OPEN_EQUIVALENT_FROM_EREDES_DISCONNECTED_OR_RESERVE_ASSET_STATUS,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.9817596336577404,-14.971029393122956,,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY,VOLTAGE_CLASS_STATIC_RATING_PROXY,False
EREDES:12552220:0:60,E-REDES,DIRECT_EREDES,60,cable,Desligado/Reserva,1509L5010800,E-REDES,,0.9989619945118348,LINE:001057,BUS:JUNCTION:60:01323,BUS:JUNCTION:60:00877,"[[-8.826305879003385,37.98363358103026],[-8.815010712301085,37.98369339363438],[-8.81490798101679,37.983692963554]]",,,,,VOLTAGE_CLASS_ENGINEERING_PROXY,config/model_config.json,,0,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,0.071045,0.1290989,184.0,0.6272099999999999,1,SOURCE_CIRCUIT_FIELD_OR_SINGLE_CIRCUIT_DEFAULT,NO_CORRIDOR_OVERRIDE,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,1.0,False,OPEN_EQUIVALENT_FROM_EREDES_DISCONNECTED_OR_RESERVE_ASSET_STATUS,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.9817596336577404,-14.971029393122956,,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY,VOLTAGE_CLASS_STATIC_RATING_PROXY,False
EREDES:37552202:0:60,E-REDES,DIRECT_EREDES,60,overhead,Em exploração,1513L5643800,E-REDES,,0.7581520967426225,LINE:001058,BUS:JUNCTION:60:01324,BUS:EREDES:1513S5054400:60,"[[-8.840007761878589,37.97289213257656],[-8.843462705259986,37.972898479228384],[-8.846299715981086,37.972735983616076],[-8.84841755802399,37.97263394975747],[-8.848587754824273,37.97254355997212],[-8.848607412197266,37.9725344850796]]",,,,,PDIRD_CIRCUIT_PATH_MATCH_PARTIAL_SOURCE_BACKING,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",LN60 0025 SINES-MONTE FEIO I,2,CONDUCTOR_DERIVED_USING_DOCUMENTED_PORTUGUESE_PROJECT_RESISTANCE,CONDUCTOR_FAMILY_ENGINEERING_PROXY,CONDUCTOR_FAMILY_ENGINEERING_PROXY,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,0.05465,0.368854,9.2,0.88435,1,SOURCE_CIRCUIT_FIELD_OR_SINGLE_CIRCUIT_DEFAULT,NO_CORRIDOR_OVERRIDE,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,1.0,True,CLOSED_EQUIVALENT_FROM_EREDES_IN_OPERATION_ASSET_STATUS,5.410860973063399,3.6631645972528473,-5.4103515728667295,-3.6673384483437057,0.0005094001966696,-0.0041738510908579,0.0639961401665321,0.0640379598741659,0.0640379598741659,0.982491743316226,-15.22564371574823,0.9821385085484844,-15.2480949559084,7.241246098735337,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY,SOURCE_BACKED_STATIC_SUMMER_NOMINAL_CURRENT,False
EREDES:24227292:0:60,E-REDES,DIRECT_EREDES,60,overhead,Em exploração,1509L5012400,E-REDES,,9.624930169498963,LINE:001061,BUS:JUNCTION:60:01325,BUS:JUNCTION:60:00873,"[[-8.76377239901204,37.99430495380681],[-8.762309452422505,37.99484220335122],[-8.760450695853086,37.995524779064525],[-8.759109883179644,37.99601711889537],[-8.757026755176476,37.99664988217225],[-8.753971423094814,37.99757786994014],[-8.751466532254518,37.99835082214843],[-8.749080799049796,37.99650753275953],[-8.746557684156796,37.994554893148425],[-8.745357202937035,37.993629973258976],[-8.743077190764419,37.99298365401788],[-8.74002403395138,37.99210706491444],[-8.737131363388482,37.99128931842089],[-8.733605349644021,37.991087158366526],[-8.731320899254357,37.99095842401545],[-8.728869551692801,37.99065874292908],[-8.725633429191523,37.99026056182775],[-8.72309259877166,37.989941401043694],[-8.720043837829532,37.98955836677909],[-8.715832643085774,37.9900018212787],[-8.712412027432,37.99036057306904],[-8.709850699850428,37.99062980360249],[-8.707289300124469,37.990898059819905],[-8.702988348022958,37.99134589964035],[-8.700166408399367,37.99164005973033],[-8.694703288803407,37.99221132923934],[-8.691794658299344,37.992511055150814],[-8.686871833438166,37.993026826576724],[-8.683826000774168,37.995634993630226],[-8.681338403047597,37.997755276315466],[-8.679502485744322,37.99932067931637],[-8.677664942041261,38.00136650939965],[-8.67525519577833,38.00316633237783],[-8.673218071986796,38.00469072837937],[-8.668738939678416,38.008031745962896],[-8.667171620242268,38.00918531692393]]",,,,,VOLTAGE_CLASS_ENGINEERING_PROXY,config/model_config.json,,0,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,0.1093,0.368854,9.2,0.6969,1,SOURCE_CIRCUIT_FIELD_OR_SINGLE_CIRCUIT_DEFAULT,NO_CORRIDOR_OVERRIDE,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,1.0,True,CLOSED_EQUIVALENT_FROM_EREDES_IN_OPERATION_ASSET_STATUS,1.7965892155171312e-06,-0.1248221563480801,-1.7999232380890486e-08,0.028331247825884,1.7785899831362408e-06,-0.096490908522196,0.0012236550655702,0.0002777147813566,0.0012236550655702,0.981568902375178,-14.95847514611642,0.9816458381538627,-14.959805899959504,0.1755854592581824,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY,VOLTAGE_CLASS_STATIC_RATING_PROXY,False
EREDES:25763520:0:60,E-REDES,DIRECT_EREDES,60,overhead,Em exploração,1509L5007300,E-REDES,,1.1992587315611845,LINE:001062,BUS:JUNCTION:60:01326,BUS:JUNCTION:60:01327,"[[-8.748607129402055,37.97305357246025],[-8.748586730144764,37.97312026474902],[-8.747882176138514,37.975377345992904],[-8.747272761035068,37.97728120713518],[-8.745944849535034,37.97881007563654],[-8.745919747208488,37.98137311914891],[-8.745907959567813,37.98338575973883]]",,,,,VOLTAGE_CLASS_ENGINEERING_PROXY,config/model_config.json,,0,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,ENGINEERING_PROXY,0.1093,0.368854,9.2,0.6969,1,SOURCE_CIRCUIT_FIELD_OR_SINGLE_CIRCUIT_DEFAULT,NO_CORRIDOR_OVERRIDE,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,1.0,True,CLOSED_EQUIVALENT_FROM_EREDES_IN_OPERATION_ASSET_STATUS,-9.847237700316072,-2.0281442486551047,9.851069622966888,2.0290860946905886,0.0038319226508143,0.0009418460354839,0.0987264108406585,0.0987026671465855,0.0987264108406585,0.9799197828368568,-15.138570023721796,0.9805399263329064,-15.07080885455612,14.16651038034992,AC_POWER_FLOW_SOLUTION_NOT_MEASURED_TELEMETRY,VOLTAGE_CLASS_STATIC_RATING_PROXY,False
