adapter_view,adapter_entity_type,edge_id,edge_type,source_node_id,target_node_id,line_id,line_name,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,max_i_ka,asset_type,in_service,source_scenario_id,parameterization_basis,line_id_policy,policy_class,manual_review_status,overhead_share,cable_share,bridge_role,repeated_bottleneck,preferred_next_scenario,publication_allowed,notes,from_bus_degree,to_bus_degree,from_bus_voltage_kv,to_bus_voltage_kv,max_target_loading_percent,top_congested_appearance_count,bottleneck_persistence_count,r_over_x,is_mixed_corridor,is_policy_weighted_mixed,is_parallel_equivalent_required,endpoint_voltage_pair,prov_publication_allowed,prov_diagnostic_only,prov_source_scenario_id,prov_trace_source_ids,prov_assumption_ids,stage4_benchmark_eligible,stage4_exclusion_reason,governance_sensitive_flag,leakage_group_id,source_release_id
homogeneous_bus_line_graph,line_edge,36,line,439,408,36,ATPL_00207,439,408,3.096686,0.0469,0.105,308.0,0.599,cable,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,benchmark_diagnostic,,,,,,,False,,False,,2,13,60.0,60.0,3.160961159522613,0,0,0.4466666666666666,False,False,False,60.0-60.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,MIXED_CORRIDOR_POLICY_WEIGHTED;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281;SRC_EREDES_DMAC33281; SRC_ES_PRYSMIAN_VOLTALENE_RHZ1;SRC_PANDAPOWER_STD;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281,CABLE_RXC_BENCHMARK_CURRENT_SOURCE;CIRCUIT_COUNT_1_ASSUMPTION;MIXED_LINE_50_50_PROXY;OH_R_X_C_BENCHMARK,True,,False,line|36,pt_grid_benchmark_stage3_graph_v1
homogeneous_bus_line_graph,line_edge,42,line,429,407,42,ATPL_00229,429,407,1.631958,0.0469,0.105,308.0,0.599,cable,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,benchmark_diagnostic,,,,,,,False,,False,,2,9,60.0,60.0,30.70801165845809,0,0,0.4466666666666666,False,False,False,60.0-60.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,MIXED_CORRIDOR_POLICY_WEIGHTED;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281;SRC_EREDES_DMAC33281; SRC_ES_PRYSMIAN_VOLTALENE_RHZ1;SRC_PANDAPOWER_STD;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281,CABLE_RXC_BENCHMARK_CURRENT_SOURCE;CIRCUIT_COUNT_1_ASSUMPTION;MIXED_LINE_50_50_PROXY;OH_R_X_C_BENCHMARK,True,,False,line|42,pt_grid_benchmark_stage3_graph_v1
homogeneous_bus_line_graph,line_edge,43,line,425,408,43,ATPL_00241,425,408,5.292985,0.0469,0.105,308.0,0.599,cable,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,benchmark_diagnostic,,,,,,,False,,False,,2,13,60.0,60.0,4.613710970788792,0,0,0.4466666666666666,False,False,False,60.0-60.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,MIXED_CORRIDOR_POLICY_WEIGHTED;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281;SRC_EREDES_DMAC33281; SRC_ES_PRYSMIAN_VOLTALENE_RHZ1;SRC_PANDAPOWER_STD;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281,CABLE_RXC_BENCHMARK_CURRENT_SOURCE;CIRCUIT_COUNT_1_ASSUMPTION;MIXED_LINE_50_50_PROXY;OH_R_X_C_BENCHMARK,True,,False,line|43,pt_grid_benchmark_stage3_graph_v1
homogeneous_bus_line_graph,line_edge,44,line,408,425,44,ATPL_00242,408,425,5.292352,0.0469,0.105,308.0,0.599,cable,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,benchmark_diagnostic,,,,,,,False,,False,,13,2,60.0,60.0,4.614262800871895,0,0,0.4466666666666666,False,False,False,60.0-60.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,MIXED_CORRIDOR_POLICY_WEIGHTED;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281;SRC_EREDES_DMAC33281; SRC_ES_PRYSMIAN_VOLTALENE_RHZ1;SRC_PANDAPOWER_STD;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281,CABLE_RXC_BENCHMARK_CURRENT_SOURCE;CIRCUIT_COUNT_1_ASSUMPTION;MIXED_LINE_50_50_PROXY;OH_R_X_C_BENCHMARK,True,,False,line|44,pt_grid_benchmark_stage3_graph_v1
homogeneous_bus_line_graph,line_edge,45,line,435,408,45,ATPL_00243,435,408,2.41457,0.0469,0.105,308.0,0.599,cable,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,benchmark_diagnostic,,,,,,,False,,False,,1,13,60.0,60.0,7.803626238608574,0,0,0.4466666666666666,False,False,False,60.0-60.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,MIXED_CORRIDOR_POLICY_WEIGHTED;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281;SRC_EREDES_DMAC33281; SRC_ES_PRYSMIAN_VOLTALENE_RHZ1;SRC_PANDAPOWER_STD;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281,CABLE_RXC_BENCHMARK_CURRENT_SOURCE;CIRCUIT_COUNT_1_ASSUMPTION;MIXED_LINE_50_50_PROXY;OH_R_X_C_BENCHMARK,True,,False,line|45,pt_grid_benchmark_stage3_graph_v1
homogeneous_bus_line_graph,line_edge,46,line,458,478,46,ATPL_00244,458,478,14.681685,0.0709,0.2425,158.6,0.599,mixed,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,benchmark_diagnostic,ATPL_00244,MIXED_PARALLEL_EQUIVALENT_REQUIRED,MANUAL_REVIEW_DONE,,,NEXT_TRANSFER_BOTTLENECK,True,S28_PARALLEL_EQUIVALENT_ATPL_00244_DIAGNOSTIC,False,Manual findings indicate a real mixed corridor and secondary OPF bottleneck; weighted reparameterization had negligible impact while parallel-equivalent strengthening reduced local loading,2,2,60.0,60.0,71.81487144660164,2,2,0.2923711340206186,True,False,True,60.0-60.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,MIXED_CORRIDOR_POLICY_WEIGHTED;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281;SRC_EREDES_DMAC33281; SRC_ES_PRYSMIAN_VOLTALENE_RHZ1;SRC_PANDAPOWER_STD;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281,CABLE_RXC_BENCHMARK_CURRENT_SOURCE;CIRCUIT_COUNT_1_ASSUMPTION;MIXED_LINE_50_50_PROXY;OH_R_X_C_BENCHMARK,True,,True,line|46,pt_grid_benchmark_stage3_graph_v1
homogeneous_bus_line_graph,line_edge,49,line,443,408,49,ATPL_00256,443,408,3.320751,0.0469,0.105,308.0,0.599,cable,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,benchmark_diagnostic,,,,,,,False,,False,,1,13,60.0,60.0,6.882179064409259,0,0,0.4466666666666666,False,False,False,60.0-60.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,MIXED_CORRIDOR_POLICY_WEIGHTED;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281;SRC_EREDES_DMAC33281; SRC_ES_PRYSMIAN_VOLTALENE_RHZ1;SRC_PANDAPOWER_STD;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281,CABLE_RXC_BENCHMARK_CURRENT_SOURCE;CIRCUIT_COUNT_1_ASSUMPTION;MIXED_LINE_50_50_PROXY;OH_R_X_C_BENCHMARK,True,,False,line|49,pt_grid_benchmark_stage3_graph_v1
homogeneous_bus_line_graph,line_edge,50,line,407,449,50,ATPL_00257,407,449,2.570064,0.0469,0.105,308.0,0.599,cable,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,benchmark_diagnostic,,,,,,,False,,False,,9,1,60.0,60.0,2.1437381752808555,0,0,0.4466666666666666,False,False,False,60.0-60.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,MIXED_CORRIDOR_POLICY_WEIGHTED;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281;SRC_EREDES_DMAC33281; SRC_ES_PRYSMIAN_VOLTALENE_RHZ1;SRC_PANDAPOWER_STD;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281,CABLE_RXC_BENCHMARK_CURRENT_SOURCE;CIRCUIT_COUNT_1_ASSUMPTION;MIXED_LINE_50_50_PROXY;OH_R_X_C_BENCHMARK,True,,False,line|50,pt_grid_benchmark_stage3_graph_v1
homogeneous_bus_line_graph,line_edge,52,line,407,419,52,ATPL_00273,407,419,4.721873,0.0469,0.105,308.0,0.599,cable,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,benchmark_diagnostic,,,,,,,False,,False,,9,2,60.0,60.0,29.02020258070329,0,0,0.4466666666666666,False,False,False,60.0-60.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,MIXED_CORRIDOR_POLICY_WEIGHTED;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281;SRC_EREDES_DMAC33281; SRC_ES_PRYSMIAN_VOLTALENE_RHZ1;SRC_PANDAPOWER_STD;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281,CABLE_RXC_BENCHMARK_CURRENT_SOURCE;CIRCUIT_COUNT_1_ASSUMPTION;MIXED_LINE_50_50_PROXY;OH_R_X_C_BENCHMARK,True,,False,line|52,pt_grid_benchmark_stage3_graph_v1
homogeneous_bus_line_graph,line_edge,53,line,408,431,53,ATPL_00274,408,431,2.245132,0.0469,0.105,308.0,0.599,cable,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,benchmark_diagnostic,,,,,,,False,,False,,13,2,60.0,60.0,8.55487771089635,0,0,0.4466666666666666,False,False,False,60.0-60.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,MIXED_CORRIDOR_POLICY_WEIGHTED;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281;SRC_EREDES_DMAC33281; SRC_ES_PRYSMIAN_VOLTALENE_RHZ1;SRC_PANDAPOWER_STD;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281,CABLE_RXC_BENCHMARK_CURRENT_SOURCE;CIRCUIT_COUNT_1_ASSUMPTION;MIXED_LINE_50_50_PROXY;OH_R_X_C_BENCHMARK,True,,False,line|53,pt_grid_benchmark_stage3_graph_v1
homogeneous_bus_line_graph,line_edge,54,line,437,410,54,ATPL_00275,437,410,5.106439,0.0469,0.105,308.0,0.599,cable,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,benchmark_diagnostic,,,,,,,False,,False,,2,2,60.0,60.0,8.51041105979761,0,0,0.4466666666666666,False,False,False,60.0-60.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,MIXED_CORRIDOR_POLICY_WEIGHTED;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281;SRC_EREDES_DMAC33281; SRC_ES_PRYSMIAN_VOLTALENE_RHZ1;SRC_PANDAPOWER_STD;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281,CABLE_RXC_BENCHMARK_CURRENT_SOURCE;CIRCUIT_COUNT_1_ASSUMPTION;MIXED_LINE_50_50_PROXY;OH_R_X_C_BENCHMARK,True,,False,line|54,pt_grid_benchmark_stage3_graph_v1
homogeneous_bus_line_graph,line_edge,57,line,458,544,57,ATPL_00304,458,544,13.804573,0.0709,0.2425,158.6,0.599,mixed,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,benchmark_diagnostic,ATPL_00304,MIXED_PARALLEL_EQUIVALENT_REQUIRED,MANUAL_REVIEW_DONE,,,PRIMARY_TRANSFER_PATH,True,S29_TRANSFER_EQUIVALENT_ATPL_00304_DIAGNOSTIC,False,Manual findings plus S29 show ATPL_00304 is a real mixed corridor whose weighted reparameterization is ineffective but whose transfer-equivalent strengthening materially reduces its loading; future treatment should prioritize parallel/transfer-equivalent handling.,2,2,60.0,60.0,148.31161346085943,4,4,0.2923711340206186,True,False,True,60.0-60.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,MIXED_CORRIDOR_POLICY_WEIGHTED;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281;SRC_EREDES_DMAC33281; SRC_ES_PRYSMIAN_VOLTALENE_RHZ1;SRC_PANDAPOWER_STD;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281,CABLE_RXC_BENCHMARK_CURRENT_SOURCE;CIRCUIT_COUNT_1_ASSUMPTION;MIXED_LINE_50_50_PROXY;OH_R_X_C_BENCHMARK,True,,True,line|57,pt_grid_benchmark_stage3_graph_v1
homogeneous_bus_line_graph,line_edge,58,line,437,408,58,ATPL_00314,437,408,2.954727,0.0469,0.105,308.0,0.599,cable,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,benchmark_diagnostic,,,,,,,False,,False,,2,13,60.0,60.0,0.791845190564871,0,0,0.4466666666666666,False,False,False,60.0-60.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,MIXED_CORRIDOR_POLICY_WEIGHTED;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281;SRC_EREDES_DMAC33281; SRC_ES_PRYSMIAN_VOLTALENE_RHZ1;SRC_PANDAPOWER_STD;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281,CABLE_RXC_BENCHMARK_CURRENT_SOURCE;CIRCUIT_COUNT_1_ASSUMPTION;MIXED_LINE_50_50_PROXY;OH_R_X_C_BENCHMARK,True,,False,line|58,pt_grid_benchmark_stage3_graph_v1
homogeneous_bus_line_graph,line_edge,59,line,417,407,59,ATPL_00334,417,407,0.819583,0.0469,0.105,308.0,0.599,cable,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,benchmark_diagnostic,,,,,,,False,,False,,1,9,60.0,60.0,3.3483183090686075,0,0,0.4466666666666666,False,False,False,60.0-60.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,MIXED_CORRIDOR_POLICY_WEIGHTED;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281;SRC_EREDES_DMAC33281; SRC_ES_PRYSMIAN_VOLTALENE_RHZ1;SRC_PANDAPOWER_STD;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281,CABLE_RXC_BENCHMARK_CURRENT_SOURCE;CIRCUIT_COUNT_1_ASSUMPTION;MIXED_LINE_50_50_PROXY;OH_R_X_C_BENCHMARK,True,,False,line|59,pt_grid_benchmark_stage3_graph_v1
homogeneous_bus_line_graph,line_edge,60,line,441,408,60,ATPL_00340,441,408,2.543739,0.0469,0.105,308.0,0.599,cable,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,benchmark_diagnostic,,,,,,,False,,False,,2,13,60.0,60.0,11.806248273343495,0,0,0.4466666666666666,False,False,False,60.0-60.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,MIXED_CORRIDOR_POLICY_WEIGHTED;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281;SRC_EREDES_DMAC33281; SRC_ES_PRYSMIAN_VOLTALENE_RHZ1;SRC_PANDAPOWER_STD;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281,CABLE_RXC_BENCHMARK_CURRENT_SOURCE;CIRCUIT_COUNT_1_ASSUMPTION;MIXED_LINE_50_50_PROXY;OH_R_X_C_BENCHMARK,True,,False,line|60,pt_grid_benchmark_stage3_graph_v1
homogeneous_bus_line_graph,line_edge,63,line,476,474,63,ATPL_00343,476,474,11.203167,0.0949,0.38,9.2,0.74,overhead,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,benchmark_diagnostic,,,,,,,False,,False,,1,2,60.0,60.0,17.439892147229287,0,0,0.2497368421052631,False,False,False,60.0-60.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,MIXED_CORRIDOR_POLICY_WEIGHTED;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281;SRC_EREDES_DMAC33281; SRC_ES_PRYSMIAN_VOLTALENE_RHZ1;SRC_PANDAPOWER_STD;SRC_PANDAPOWER_STD;SRC_EREDES_DMAC33281,CABLE_RXC_BENCHMARK_CURRENT_SOURCE;CIRCUIT_COUNT_1_ASSUMPTION;MIXED_LINE_50_50_PROXY;OH_R_X_C_BENCHMARK,True,,False,line|63,pt_grid_benchmark_stage3_graph_v1
