node_id,node_type,bus_id,bus_name,voltage_kv,zone,in_service,min_vm_pu,max_vm_pu,source_scenario_id,benchmark_role,degree_total,incident_line_count,incident_total_length_km,incident_cable_count,incident_overhead_count,incident_mixed_count,has_policy_governed_incident_line,has_parallel_equivalent_required_incident_line,connected_load_count,connected_load_p_mw,connected_load_q_mvar,connected_generator_count,connected_generator_pmax_mw,connected_dispatchable_proxy_count,connected_import_proxy_count,prov_publication_allowed,prov_diagnostic_only,prov_source_scenario_id,prov_trace_source_ids,prov_assumption_ids,stage4_benchmark_eligible,stage4_exclusion_reason,governance_sensitive_flag,leakage_group_id,source_release_id
420,bus,420,1106S5099600_10,10.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,21.63825,7.112148838886537,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|420,pt_grid_benchmark_stage3_graph_v1
421,bus,421,1106S5140000_60,60.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,2.0,2.0,10.100099,2.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|421,pt_grid_benchmark_stage3_graph_v1
422,bus,422,1106S5140000_10,10.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,12.0415,3.957849652511281,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|422,pt_grid_benchmark_stage3_graph_v1
425,bus,425,1106S5200200_60,60.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,2.0,2.0,10.585337,2.0,0.0,0.0,False,False,0.0,0.0,0.0,1.0,0.19942,1.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|425,pt_grid_benchmark_stage3_graph_v1
426,bus,426,1106S5200200_10,10.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,19.81275,6.512136004882523,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|426,pt_grid_benchmark_stage3_graph_v1
427,bus,427,1106S5200300_60,60.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,1.0,1.0,6.666346,1.0,0.0,0.0,False,False,0.0,0.0,0.0,1.0,0.18191,1.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|427,pt_grid_benchmark_stage3_graph_v1
428,bus,428,1106S5200300_10,10.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,12.727,4.1831626066113925,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|428,pt_grid_benchmark_stage3_graph_v1
429,bus,429,1106S5242000_60,60.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,2.0,2.0,6.727177,2.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|429,pt_grid_benchmark_stage3_graph_v1
430,bus,430,1106S5242000_10,10.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,15.214,5.000599976191224,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|430,pt_grid_benchmark_stage3_graph_v1
431,bus,431,1106S5244000_60,60.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,2.0,2.0,10.691028,2.0,0.0,0.0,False,False,0.0,0.0,0.0,1.0,0.08016,1.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|431,pt_grid_benchmark_stage3_graph_v1
