case_id,line_id,selections,available_variants,frequency,class
PT60_VAL_20251121_0930_+0000,LINE:002850,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251121_0930_+0000,LINE:003327,9,12,0.75,ASSUMPTION_DEPENDENT
PT60_VAL_20251121_0930_+0000,LINE:003447,2,12,0.16666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20251121_0930_+0000,LINE:003476,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251121_0930_+0000,LINE:003480,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251121_0930_+0000,LINE:003544,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251121_0930_+0000,LINE:003701,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251121_0930_+0000,LINE:003702,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251121_0930_+0000,LINE:003893,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251121_0930_+0000,LINE:003940,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251121_0930_+0000,LINE:004013,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251121_0930_+0000,LINE:004034,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20251121_0930_+0000,LINE:004925,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251121_0930_+0000,LINE:004982,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251121_0930_+0000,LINE:005178,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251121_0930_+0000,LINE:005617,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20251121_0930_+0000,LINE:005668,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20251121_0930_+0000,LINE:005770,8,12,0.6666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20251121_0930_+0000,LINE:006845,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20251121_0930_+0000,LINE:009878,9,12,0.75,ASSUMPTION_DEPENDENT
PT60_VAL_20251209_1145_+0000,LINE:000314,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20251209_1145_+0000,LINE:000393,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20251209_1145_+0000,LINE:000799,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251209_1145_+0000,LINE:000884,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251209_1145_+0000,LINE:002207,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251209_1145_+0000,LINE:002280,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20251209_1145_+0000,LINE:002282,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251209_1145_+0000,LINE:002850,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251209_1145_+0000,LINE:002999,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20251209_1145_+0000,LINE:003327,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251209_1145_+0000,LINE:003447,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20251209_1145_+0000,LINE:003476,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251209_1145_+0000,LINE:003478,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20251209_1145_+0000,LINE:003480,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251209_1145_+0000,LINE:003544,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251209_1145_+0000,LINE:003615,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20251209_1145_+0000,LINE:003940,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251209_1145_+0000,LINE:004013,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251209_1145_+0000,LINE:004034,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251209_1145_+0000,LINE:004495,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20251209_1145_+0000,LINE:004635,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20251209_1145_+0000,LINE:004925,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251209_1145_+0000,LINE:004982,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251209_1145_+0000,LINE:005178,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251209_1145_+0000,LINE:005251,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20251209_1145_+0000,LINE:005668,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20251209_1145_+0000,LINE:005770,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20251209_1145_+0000,LINE:006845,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20251209_1145_+0000,LINE:009878,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20251216_1300_+0000,LINE:000167,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251216_1300_+0000,LINE:000194,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251216_1300_+0000,LINE:000314,2,12,0.16666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20251216_1300_+0000,LINE:000561,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20251216_1300_+0000,LINE:000856,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251216_1300_+0000,LINE:000884,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251216_1300_+0000,LINE:000889,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251216_1300_+0000,LINE:001861,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251216_1300_+0000,LINE:002043,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251216_1300_+0000,LINE:002280,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251216_1300_+0000,LINE:002282,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251216_1300_+0000,LINE:002850,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251216_1300_+0000,LINE:003125,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20251216_1300_+0000,LINE:003327,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251216_1300_+0000,LINE:003478,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251216_1300_+0000,LINE:003544,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251216_1300_+0000,LINE:003615,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251216_1300_+0000,LINE:003778,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251216_1300_+0000,LINE:004013,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251216_1300_+0000,LINE:004034,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20251216_1300_+0000,LINE:004495,2,12,0.16666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20251216_1300_+0000,LINE:005251,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260115_1215_+0000,LINE:000799,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260115_1215_+0000,LINE:000884,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260115_1215_+0000,LINE:002207,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260115_1215_+0000,LINE:002280,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20260115_1215_+0000,LINE:002282,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260115_1215_+0000,LINE:002850,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260115_1215_+0000,LINE:002999,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260115_1215_+0000,LINE:003327,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260115_1215_+0000,LINE:003447,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260115_1215_+0000,LINE:003476,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260115_1215_+0000,LINE:003480,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260115_1215_+0000,LINE:003544,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260115_1215_+0000,LINE:003940,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260115_1215_+0000,LINE:004013,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260115_1215_+0000,LINE:004034,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260115_1215_+0000,LINE:004251,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260115_1215_+0000,LINE:004252,3,12,0.25,ASSUMPTION_DEPENDENT
PT60_VAL_20260115_1215_+0000,LINE:004635,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260115_1215_+0000,LINE:004925,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260115_1215_+0000,LINE:004982,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260115_1215_+0000,LINE:005178,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260115_1215_+0000,LINE:005251,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20260115_1215_+0000,LINE:005668,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260115_1215_+0000,LINE:005770,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260115_1215_+0000,LINE:006845,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260115_1215_+0000,LINE:009878,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260127_1300_+0000,LINE:000017,2,12,0.16666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20260127_1300_+0000,LINE:000167,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20260127_1300_+0000,LINE:000194,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260127_1300_+0000,LINE:000314,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20260127_1300_+0000,LINE:000561,2,12,0.16666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20260127_1300_+0000,LINE:000799,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260127_1300_+0000,LINE:000856,7,12,0.5833333333333334,ASSUMPTION_DEPENDENT
PT60_VAL_20260127_1300_+0000,LINE:000865,2,12,0.16666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20260127_1300_+0000,LINE:000884,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260127_1300_+0000,LINE:000889,7,12,0.5833333333333334,ASSUMPTION_DEPENDENT
PT60_VAL_20260127_1300_+0000,LINE:001861,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260127_1300_+0000,LINE:002043,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260127_1300_+0000,LINE:002280,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260127_1300_+0000,LINE:002282,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260127_1300_+0000,LINE:002609,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260127_1300_+0000,LINE:002610,2,12,0.16666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20260127_1300_+0000,LINE:002648,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260127_1300_+0000,LINE:002850,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260127_1300_+0000,LINE:003125,2,12,0.16666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20260127_1300_+0000,LINE:003327,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260127_1300_+0000,LINE:003478,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260127_1300_+0000,LINE:003544,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260127_1300_+0000,LINE:003615,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260127_1300_+0000,LINE:003778,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260127_1300_+0000,LINE:004013,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260127_1300_+0000,LINE:004034,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260127_1300_+0000,LINE:004251,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260127_1300_+0000,LINE:004252,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260127_1300_+0000,LINE:004495,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20260127_1300_+0000,LINE:004925,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260127_1300_+0000,LINE:005251,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260127_1300_+0000,LINE:005617,2,12,0.16666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20260213_1330_+0000,LINE:000167,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260213_1330_+0000,LINE:000194,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260213_1330_+0000,LINE:000561,5,12,0.4166666666666667,ASSUMPTION_DEPENDENT
PT60_VAL_20260213_1330_+0000,LINE:000799,7,12,0.5833333333333334,ASSUMPTION_DEPENDENT
PT60_VAL_20260213_1330_+0000,LINE:000856,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20260213_1330_+0000,LINE:000884,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260213_1330_+0000,LINE:000889,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20260213_1330_+0000,LINE:001861,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260213_1330_+0000,LINE:002043,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260213_1330_+0000,LINE:002207,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260213_1330_+0000,LINE:002280,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260213_1330_+0000,LINE:002282,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260213_1330_+0000,LINE:002850,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260213_1330_+0000,LINE:003125,5,12,0.4166666666666667,ASSUMPTION_DEPENDENT
PT60_VAL_20260213_1330_+0000,LINE:003327,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260213_1330_+0000,LINE:003478,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260213_1330_+0000,LINE:003544,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260213_1330_+0000,LINE:003615,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260213_1330_+0000,LINE:003778,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260213_1330_+0000,LINE:003940,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260213_1330_+0000,LINE:004013,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260213_1330_+0000,LINE:004034,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260213_1330_+0000,LINE:004495,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260213_1330_+0000,LINE:004925,7,12,0.5833333333333334,ASSUMPTION_DEPENDENT
PT60_VAL_20260213_1330_+0000,LINE:004982,2,12,0.16666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20260213_1330_+0000,LINE:005178,2,12,0.16666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20260213_1330_+0000,LINE:005251,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260218_1145_+0000,LINE:000393,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260218_1145_+0000,LINE:000799,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260218_1145_+0000,LINE:000884,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260218_1145_+0000,LINE:001861,3,12,0.25,ASSUMPTION_DEPENDENT
PT60_VAL_20260218_1145_+0000,LINE:002207,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260218_1145_+0000,LINE:002280,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260218_1145_+0000,LINE:002282,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260218_1145_+0000,LINE:002850,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260218_1145_+0000,LINE:002999,2,12,0.16666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20260218_1145_+0000,LINE:003327,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260218_1145_+0000,LINE:003447,9,12,0.75,ASSUMPTION_DEPENDENT
PT60_VAL_20260218_1145_+0000,LINE:003476,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260218_1145_+0000,LINE:003478,9,12,0.75,ASSUMPTION_DEPENDENT
PT60_VAL_20260218_1145_+0000,LINE:003480,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260218_1145_+0000,LINE:003544,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260218_1145_+0000,LINE:003615,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260218_1145_+0000,LINE:003778,4,12,0.3333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260218_1145_+0000,LINE:003940,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260218_1145_+0000,LINE:004013,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260218_1145_+0000,LINE:004034,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260218_1145_+0000,LINE:004635,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260218_1145_+0000,LINE:004925,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260218_1145_+0000,LINE:004982,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260218_1145_+0000,LINE:005178,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260218_1145_+0000,LINE:005251,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260311_1030_+0000,LINE:000017,4,12,0.3333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260311_1030_+0000,LINE:000799,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260311_1030_+0000,LINE:000992,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260311_1030_+0000,LINE:000995,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260311_1030_+0000,LINE:001363,9,12,0.75,ASSUMPTION_DEPENDENT
PT60_VAL_20260311_1030_+0000,LINE:001365,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260311_1030_+0000,LINE:002207,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260311_1030_+0000,LINE:002590,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260311_1030_+0000,LINE:002593,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260311_1030_+0000,LINE:002648,4,12,0.3333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260311_1030_+0000,LINE:002858,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260311_1030_+0000,LINE:002879,2,12,0.16666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20260311_1030_+0000,LINE:003442,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260311_1030_+0000,LINE:003701,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260311_1030_+0000,LINE:003702,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260311_1030_+0000,LINE:003893,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260311_1030_+0000,LINE:003940,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260311_1030_+0000,LINE:004925,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260311_1030_+0000,LINE:004982,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260311_1030_+0000,LINE:005178,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260311_1030_+0000,LINE:005617,4,12,0.3333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260311_1030_+0000,LINE:005668,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260311_1030_+0000,LINE:005770,9,12,0.75,ASSUMPTION_DEPENDENT
PT60_VAL_20260311_1030_+0000,LINE:006845,1,12,0.08333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260311_1030_+0000,LINE:007445,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260311_1030_+0000,LINE:009878,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20260317_1145_+0000,LINE:000017,8,12,0.6666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20260317_1145_+0000,LINE:000167,3,12,0.25,ASSUMPTION_DEPENDENT
PT60_VAL_20260317_1145_+0000,LINE:000194,3,12,0.25,ASSUMPTION_DEPENDENT
PT60_VAL_20260317_1145_+0000,LINE:000799,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260317_1145_+0000,LINE:000884,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260317_1145_+0000,LINE:001861,5,12,0.4166666666666667,ASSUMPTION_DEPENDENT
PT60_VAL_20260317_1145_+0000,LINE:002043,3,12,0.25,ASSUMPTION_DEPENDENT
PT60_VAL_20260317_1145_+0000,LINE:002207,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20260317_1145_+0000,LINE:002280,4,12,0.3333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260317_1145_+0000,LINE:002282,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260317_1145_+0000,LINE:002648,2,12,0.16666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20260317_1145_+0000,LINE:002850,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260317_1145_+0000,LINE:003327,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260317_1145_+0000,LINE:003476,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260317_1145_+0000,LINE:003480,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260317_1145_+0000,LINE:003544,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260317_1145_+0000,LINE:003701,8,12,0.6666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20260317_1145_+0000,LINE:003702,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20260317_1145_+0000,LINE:003778,9,12,0.75,ASSUMPTION_DEPENDENT
PT60_VAL_20260317_1145_+0000,LINE:003893,8,12,0.6666666666666666,ASSUMPTION_DEPENDENT
PT60_VAL_20260317_1145_+0000,LINE:003940,10,12,0.8333333333333334,PERSISTENT_WITHIN_STATE
PT60_VAL_20260317_1145_+0000,LINE:004013,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260317_1145_+0000,LINE:004034,12,12,1.0,PERSISTENT_WITHIN_STATE
PT60_VAL_20260317_1145_+0000,LINE:004925,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260317_1145_+0000,LINE:004982,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260317_1145_+0000,LINE:005178,11,12,0.9166666666666666,PERSISTENT_WITHIN_STATE
PT60_VAL_20260317_1145_+0000,LINE:005251,4,12,0.3333333333333333,ASSUMPTION_DEPENDENT
PT60_VAL_20260317_1145_+0000,LINE:005617,4,12,0.3333333333333333,ASSUMPTION_DEPENDENT
