role,line_id,reason,from_bus_in_service,to_bus_in_service
MAX_WIND,LINE:001297,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:001345,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:001400,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:001401,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:001439,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:001474,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:001475,OUT_OF_SERVICE,True,False
MAX_WIND,LINE:001492,OUT_OF_SERVICE,False,True
MAX_WIND,LINE:001678,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:001705,OUT_OF_SERVICE,True,False
MAX_WIND,LINE:001706,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:001777,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:001779,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:001780,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:001796,OUT_OF_SERVICE,False,True
MAX_WIND,LINE:001827,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:001846,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:001920,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:001941,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:001948,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:001955,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:002000,OUT_OF_SERVICE,True,False
MAX_WIND,LINE:002018,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:002030,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:002031,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:002112,OUT_OF_SERVICE,False,True
MAX_WIND,LINE:002165,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:002172,OUT_OF_SERVICE,False,True
MAX_WIND,LINE:002197,OUT_OF_SERVICE,False,True
MAX_WIND,LINE:002212,OUT_OF_SERVICE,False,True
MAX_WIND,LINE:002288,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:002298,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:002302,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:002316,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:002317,OUT_OF_SERVICE,True,False
MAX_WIND,LINE:002320,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:002339,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:002377,OUT_OF_SERVICE,False,True
MAX_WIND,LINE:002461,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:002806,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:002828,OUT_OF_SERVICE,True,False
MAX_WIND,LINE:002907,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:002912,OUT_OF_SERVICE,True,False
MAX_WIND,LINE:002933,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:002976,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:003073,OUT_OF_SERVICE,True,False
MAX_WIND,LINE:003153,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:003225,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:003295,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:003416,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:003448,OUT_OF_SERVICE,False,True
MAX_WIND,LINE:003462,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:003491,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:003504,OUT_OF_SERVICE,True,False
MAX_WIND,LINE:003517,OUT_OF_SERVICE,False,True
MAX_WIND,LINE:003519,OUT_OF_SERVICE,True,False
MAX_WIND,LINE:003688,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:003726,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:003794,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:003868,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:003872,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:003878,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:003901,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:003915,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:003916,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:004051,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:004069,OUT_OF_SERVICE,False,True
MAX_WIND,LINE:004158,OUT_OF_SERVICE,False,True
MAX_WIND,LINE:004159,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:004213,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:004240,OUT_OF_SERVICE,True,False
MAX_WIND,LINE:004459,OUT_OF_SERVICE,True,False
MAX_WIND,LINE:004460,OUT_OF_SERVICE,True,False
MAX_WIND,LINE:004492,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:004546,OUT_OF_SERVICE,False,True
MAX_WIND,LINE:004547,OUT_OF_SERVICE,True,False
MAX_WIND,LINE:004572,OUT_OF_SERVICE,False,True
MAX_WIND,LINE:004573,OUT_OF_SERVICE,False,True
MAX_WIND,LINE:004590,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:004610,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:004665,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:004676,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:004685,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:004695,OUT_OF_SERVICE,False,True
MAX_WIND,LINE:004709,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:004830,OUT_OF_SERVICE,True,False
MAX_WIND,LINE:004904,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:004911,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:004927,OUT_OF_SERVICE,False,True
MAX_WIND,LINE:004929,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:004969,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:004992,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:005130,OUT_OF_SERVICE,True,False
MAX_WIND,LINE:005131,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:005180,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:005189,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:005206,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:005259,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:005262,OUT_OF_SERVICE,False,True
MAX_WIND,LINE:005263,OUT_OF_SERVICE,False,True
MAX_WIND,LINE:005291,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:005293,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:005328,OUT_OF_SERVICE,True,True
MAX_WIND,LINE:005486,OUT_OF_SERVICE,True,False
MAX_WIND,LINE:005563,OUT_OF_SERVICE,False,False
MAX_WIND,LINE:005705,MISSING_BASE_RESULT,False,False
MAX_WIND,LINE:005707,MISSING_BASE_RESULT,False,False
MAX_WIND,LINE:005714,MISSING_BASE_RESULT,False,False
MAX_WIND,LINE:005864,MISSING_BASE_RESULT,False,False
MAX_WIND,LINE:005865,MISSING_BASE_RESULT,False,False
MAX_WIND,LINE:005866,MISSING_BASE_RESULT,False,False
MAX_WIND,LINE:006138,STATION_BUSBAR,True,True
MAX_WIND,LINE:006151,STATION_BUSBAR,True,True
MAX_WIND,LINE:006604,MISSING_BASE_RESULT,False,False
MAX_WIND,LINE:006850,MISSING_BASE_RESULT,False,False
MAX_WIND,LINE:006851,MISSING_BASE_RESULT,False,False
MAX_WIND,LINE:006880,MISSING_BASE_RESULT,False,False
MAX_WIND,LINE:008082,MISSING_BASE_RESULT,False,False
MAX_WIND,LINE:008085,MISSING_BASE_RESULT,False,False
MAX_WIND,LINE:009722,MISSING_BASE_RESULT,False,False
MAX_WIND,LINE:009732,OUT_OF_SERVICE,True,False
MAX_WIND,LINE:009814,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:000006,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:000057,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:000060,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:000062,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:000081,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:000106,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:000211,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:000350,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:000351,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:000353,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:000354,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:000355,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:000356,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:000357,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:000359,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:000394,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:000467,MISSING_BASE_RESULT,False,False
MINIMUM_LOAD,LINE:000471,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:000497,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:000498,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:000513,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:000562,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:000570,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:000643,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:000644,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:000674,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:000678,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:000685,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:000688,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:000695,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:000735,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:000755,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:000758,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:000774,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:000805,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:000810,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:000841,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:000920,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:000970,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:000976,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:001003,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:001018,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:001021,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:001024,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:001048,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:001056,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:001057,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:001138,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:001176,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:001257,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:001297,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:001345,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:001400,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:001401,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:001439,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:001474,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:001475,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:001492,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:001678,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:001705,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:001706,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:001777,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:001779,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:001780,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:001796,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:001827,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:001846,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:001920,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:001941,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:001948,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:001955,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:002000,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:002018,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:002030,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:002031,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:002112,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:002165,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:002172,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:002197,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:002212,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:002288,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:002298,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:002302,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:002316,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:002317,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:002320,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:002339,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:002377,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:002461,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:002806,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:002828,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:002907,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:002912,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:002933,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:002976,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:003073,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:003153,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:003225,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:003295,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:003416,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:003448,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:003462,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:003491,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:003504,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:003517,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:003519,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:003688,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:003726,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:003794,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:003868,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:003872,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:003878,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:003901,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:003915,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:003916,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:004051,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:004069,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:004158,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:004159,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:004213,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:004240,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:004459,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:004460,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:004492,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:004546,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:004547,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:004572,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:004573,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:004590,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:004610,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:004665,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:004676,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:004685,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:004695,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:004709,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:004830,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:004904,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:004911,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:004927,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:004929,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:004969,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:004992,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:005130,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:005131,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:005180,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:005189,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:005206,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:005259,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:005262,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:005263,OUT_OF_SERVICE,False,True
MINIMUM_LOAD,LINE:005291,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:005293,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:005328,OUT_OF_SERVICE,True,True
MINIMUM_LOAD,LINE:005486,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:005563,OUT_OF_SERVICE,False,False
MINIMUM_LOAD,LINE:005705,MISSING_BASE_RESULT,False,False
MINIMUM_LOAD,LINE:005707,MISSING_BASE_RESULT,False,False
MINIMUM_LOAD,LINE:005714,MISSING_BASE_RESULT,False,False
MINIMUM_LOAD,LINE:005864,MISSING_BASE_RESULT,False,False
MINIMUM_LOAD,LINE:005865,MISSING_BASE_RESULT,False,False
MINIMUM_LOAD,LINE:005866,MISSING_BASE_RESULT,False,False
MINIMUM_LOAD,LINE:006138,STATION_BUSBAR,True,True
MINIMUM_LOAD,LINE:006151,STATION_BUSBAR,True,True
MINIMUM_LOAD,LINE:006604,MISSING_BASE_RESULT,False,False
MINIMUM_LOAD,LINE:006850,MISSING_BASE_RESULT,False,False
MINIMUM_LOAD,LINE:006851,MISSING_BASE_RESULT,False,False
MINIMUM_LOAD,LINE:006880,MISSING_BASE_RESULT,False,False
MINIMUM_LOAD,LINE:008082,MISSING_BASE_RESULT,False,False
MINIMUM_LOAD,LINE:008085,MISSING_BASE_RESULT,False,False
MINIMUM_LOAD,LINE:009722,MISSING_BASE_RESULT,False,False
MINIMUM_LOAD,LINE:009732,OUT_OF_SERVICE,True,False
MINIMUM_LOAD,LINE:009814,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:000006,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:000057,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:000060,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:000062,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:000081,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:000106,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:000211,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:000350,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:000351,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:000353,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:000354,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:000355,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:000356,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:000357,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:000359,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:000394,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:000467,MISSING_BASE_RESULT,False,False
PEAK_LOAD,LINE:000471,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:000497,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:000498,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:000513,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:000562,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:000570,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:000643,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:000644,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:000674,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:000678,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:000685,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:000688,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:000695,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:000735,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:000755,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:000758,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:000774,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:000805,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:000810,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:000841,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:000920,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:000970,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:000976,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:001003,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:001018,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:001021,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:001024,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:001048,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:001056,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:001057,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:001138,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:001176,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:001257,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:001297,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:001345,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:001400,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:001401,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:001439,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:001474,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:001475,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:001492,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:001678,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:001705,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:001706,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:001777,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:001779,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:001780,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:001796,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:001827,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:001846,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:001920,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:001941,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:001948,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:001955,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:002000,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:002018,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:002030,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:002031,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:002112,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:002165,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:002172,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:002197,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:002212,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:002288,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:002298,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:002302,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:002316,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:002317,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:002320,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:002339,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:002377,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:002461,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:002806,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:002828,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:002907,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:002912,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:002933,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:002976,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:003073,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:003153,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:003225,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:003295,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:003416,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:003448,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:003462,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:003491,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:003504,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:003517,OUT_OF_SERVICE,False,True
PEAK_LOAD,LINE:003519,OUT_OF_SERVICE,True,False
PEAK_LOAD,LINE:003688,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:003726,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:003794,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:003868,OUT_OF_SERVICE,False,False
PEAK_LOAD,LINE:003872,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:003878,OUT_OF_SERVICE,True,True
PEAK_LOAD,LINE:003901,OUT_OF_SERVICE,True,True
